Id,Netto,Qta,Dim,Lav,Date,Cap,TipoAttivita,idMatrice,idCat,TipoCalc
41640,259.79,41.02,1.0,1,2023-10-31,10001,RIS,8,1,T05
41641,1337.48,97.15,1.0,1,2023-10-31,10001,RIS,8,2,T05
41642,282.41,23.72,1.0,1,2023-10-31,10001,RIS,8,3,T05
41643,0.0,0.0,0.0,0,2023-10-31,10001,RIS,8,4,T05
41644,1506.34,136.5,1.0,1,2023-11-05,10001,RIS,8,1,T05
41645,4348.77,204.09,1.0,1,2023-11-05,10001,RIS,8,2,T05
41646,464.4,62.07,1.0,1,2023-11-05,10001,RIS,8,3,T05
41647,1.59,1.14,1.0,1,2023-11-05,10001,RIS,8,4,T05
41648,326.03,47.01,1.0,1,2023-11-07,10001,RIS,8,1,T05
41649,1565.74,115.44,1.0,1,2023-11-07,10001,RIS,8,2,T05
41650,216.98,9.8,1.0,1,2023-11-07,10001,RIS,8,3,T05
41651,13.1,1.09,1.0,1,2023-11-07,10001,RIS,8,4,T05
41652,214.97,43.58,1.0,1,2023-11-14,10001,RIS,8,1,T05
41653,1292.89,98.64,1.0,1,2023-11-14,10001,RIS,8,2,T05
41654,55.61,7.98,1.0,1,2023-11-14,10001,RIS,8,3,T05
41655,0.0,0.0,0.0,0,2023-11-14,10001,RIS,8,4,T05
41656,207.58,51.13,1.0,1,2023-11-16,10001,RIS,8,1,T05
41657,1749.94,94.6,1.0,1,2023-11-16,10001,RIS,8,2,T05
41658,24.65,3.53,1.0,1,2023-11-16,10001,RIS,8,3,T05
41659,0.0,0.0,0.0,0,2023-11-16,10001,RIS,8,4,T05
41660,320.62,84.02,1.0,1,2023-11-23,10001,RIS,8,1,T05
41661,2041.07,124.72,1.0,1,2023-11-23,10001,RIS,8,2,T05
41662,133.85,19.32,1.0,1,2023-11-23,10001,RIS,8,3,T05
41663,19.71,2.98,1.0,1,2023-11-23,10001,RIS,8,4,T05
41664,3451.73,159.44,1.0,1,2023-11-25,10001,RIS,8,1,T05
41665,5257.19,258.48,1.0,1,2023-11-25,10001,RIS,8,2,T05
41666,495.78,64.69,1.0,1,2023-11-25,10001,RIS,8,3,T05
41667,1.81,1.1,1.0,1,2023-11-25,10001,RIS,8,4,T05
41668,223.66,36.12,1.0,1,2023-11-30,10001,RIS,8,1,T05
41669,882.98,57.38,1.0,1,2023-11-30,10001,RIS,8,2,T05
41670,37.25,8.53,1.0,1,2023-11-30,10001,RIS,8,3,T05
41671,0.0,0.0,0.0,0,2023-11-30,10001,RIS,8,4,T05
41672,593.51,75.31,1.0,1,2023-12-02,10001,RIS,8,1,T05
41673,3589.15,144.13,1.0,1,2023-12-02,10001,RIS,8,2,T05
41674,184.59,54.18,1.0,1,2023-12-02,10001,RIS,8,3,T05
41675,38.79,4.34,1.0,1,2023-12-02,10001,RIS,8,4,T05
41676,873.23,120.69,1.0,1,2023-12-09,10001,RIS,8,1,T05
41677,5156.07,198.9,1.0,1,2023-12-09,10001,RIS,8,2,T05
41678,244.26,56.24,1.0,1,2023-12-09,10001,RIS,8,3,T05
41679,18.79,2.16,1.0,1,2023-12-09,10001,RIS,8,4,T05
41680,353.79,52.25,1.0,1,2023-12-11,10001,RIS,8,1,T05
41681,2203.98,109.11,1.0,1,2023-12-11,10001,RIS,8,2,T05
41682,81.0,13.54,1.0,1,2023-12-11,10001,RIS,8,3,T05
41683,92.53,1.99,1.0,1,2023-12-11,10001,RIS,8,4,T05
41684,326.44,57.51,1.0,1,2023-12-18,10001,RIS,8,1,T05
41685,2594.89,149.01,1.0,1,2023-12-18,10001,RIS,8,2,T05
41686,102.59,25.95,1.0,1,2023-12-18,10001,RIS,8,3,T05
41687,0.0,0.0,0.0,0,2023-12-18,10001,RIS,8,4,T05
41688,280.7,55.59,1.0,1,2023-12-20,10001,RIS,8,1,T05
41689,1667.2,97.71,1.0,1,2023-12-20,10001,RIS,8,2,T05
41690,94.21,10.41,1.0,1,2023-12-20,10001,RIS,8,3,T05
41691,6.12,1.81,1.0,1,2023-12-20,10001,RIS,8,4,T05
41692,1002.14,87.94,1.0,1,2023-12-27,10001,RIS,8,1,T05
41693,4389.59,198.89,1.0,1,2023-12-27,10001,RIS,8,2,T05
41694,566.12,40.03,1.0,1,2023-12-27,10001,RIS,8,3,T05
41695,19.79,3.44,1.0,1,2023-12-27,10001,RIS,8,4,T05
41696,1172.17,110.04,1.0,1,2024-01-03,10001,RIS,8,1,T05
41697,3962.31,172.76,1.0,1,2024-01-03,10001,RIS,8,2,T05
41698,690.18,54.18,1.0,1,2024-01-03,10001,RIS,8,3,T05
41699,88.38,4.27,1.0,1,2024-01-03,10001,RIS,8,4,T05
41700,1612.9,192.5,1.0,1,2024-01-05,10001,RIS,8,1,T05
41701,6730.04,261.69,1.0,1,2024-01-05,10001,RIS,8,2,T05
41702,895.81,66.44,1.0,1,2024-01-05,10001,RIS,8,3,T05
41703,70.66,9.0,1.0,1,2024-01-05,10001,RIS,8,4,T05
41704,449.27,91.71,1.0,1,2024-01-12,10001,RIS,8,1,T05
41705,2846.73,170.16,1.0,1,2024-01-12,10001,RIS,8,2,T05
41706,211.44,15.97,1.0,1,2024-01-12,10001,RIS,8,3,T05
41707,52.88,2.91,1.0,1,2024-01-12,10001,RIS,8,4,T05
41708,4238.02,223.43,1.0,1,2024-01-14,10001,RIS,8,1,T05
41709,5487.68,284.48,1.0,1,2024-01-14,10001,RIS,8,2,T05
41710,509.11,102.32,1.0,1,2024-01-14,10001,RIS,8,3,T05
41711,9.49,3.4,1.0,1,2024-01-14,10001,RIS,8,4,T05
41712,263.36,60.01,1.0,1,2024-01-19,10001,RIS,8,1,T05
41713,3721.06,158.51,1.0,1,2024-01-19,10001,RIS,8,2,T05
41714,238.56,20.04,1.0,1,2024-01-19,10001,RIS,8,3,T05
41715,47.88,1.1,1.0,1,2024-01-19,10001,RIS,8,4,T05
41716,1564.85,140.27,1.0,1,2024-01-21,10001,RIS,8,1,T05
41717,5948.34,250.9,1.0,1,2024-01-21,10001,RIS,8,2,T05
41718,655.45,92.12,1.0,1,2024-01-21,10001,RIS,8,3,T05
41719,66.88,6.71,1.0,1,2024-01-21,10001,RIS,8,4,T05
41720,1742.58,93.96,1.0,1,2024-01-28,10001,RIS,8,1,T05
41721,5861.1,257.56,1.0,1,2024-01-28,10001,RIS,8,2,T05
41722,667.89,82.06,1.0,1,2024-01-28,10001,RIS,8,3,T05
41723,8.33,3.98,1.0,1,2024-01-28,10001,RIS,8,4,T05
41724,200.33,30.75,1.0,1,2024-01-30,10001,RIS,8,1,T05
41725,1726.19,100.79,1.0,1,2024-01-30,10001,RIS,8,2,T05
41726,138.61,20.45,1.0,1,2024-01-30,10001,RIS,8,3,T05
41727,43.93,4.06,1.0,1,2024-01-30,10001,RIS,8,4,T05
41728,193.52,33.58,1.0,1,2024-02-06,10001,RIS,8,1,T05
41729,1774.54,116.43,1.0,1,2024-02-06,10001,RIS,8,2,T05
41730,102.98,11.28,1.0,1,2024-02-06,10001,RIS,8,3,T05
41731,0.0,0.0,0.0,0,2024-02-06,10001,RIS,8,4,T05
41732,162.86,35.59,1.0,1,2024-02-08,10001,RIS,8,1,T05
41733,1699.5,91.38,1.0,1,2024-02-08,10001,RIS,8,2,T05
41734,105.29,6.23,1.0,1,2024-02-08,10001,RIS,8,3,T05
41735,0.0,0.0,0.0,0,2024-02-08,10001,RIS,8,4,T05
41736,304.38,43.01,1.0,1,2024-02-13,10001,RIS,8,1,T05
41737,1804.86,114.13,1.0,1,2024-02-13,10001,RIS,8,2,T05
41738,190.77,20.33,1.0,1,2024-02-13,10001,RIS,8,3,T05
41739,0.0,0.0,0.0,0,2024-02-13,10001,RIS,8,4,T05
41740,288.05,35.13,1.0,1,2024-02-15,10001,RIS,8,1,T05
41741,2065.25,95.64,1.0,1,2024-02-15,10001,RIS,8,2,T05
41742,802.02,16.99,1.0,1,2024-02-15,10001,RIS,8,3,T05
41743,2.88,0.93,1.0,1,2024-02-15,10001,RIS,8,4,T05
41744,267.4,43.19,1.0,1,2024-02-22,10001,RIS,8,1,T05
41745,1695.83,78.28,1.0,1,2024-02-22,10001,RIS,8,2,T05
41746,889.67,24.1,1.0,1,2024-02-22,10001,RIS,8,3,T05
41747,17.82,1.88,1.0,1,2024-02-22,10001,RIS,8,4,T05
41748,751.45,77.49,1.0,1,2024-02-24,10001,RIS,8,1,T05
41749,3389.45,154.08,1.0,1,2024-02-24,10001,RIS,8,2,T05
41750,377.34,51.32,1.0,1,2024-02-24,10001,RIS,8,3,T05
41751,111.54,9.49,1.0,1,2024-02-24,10001,RIS,8,4,T05
41752,457.1,51.44,1.0,1,2024-03-02,10001,RIS,8,1,T05
41753,2761.04,142.9,1.0,1,2024-03-02,10001,RIS,8,2,T05
41754,512.96,42.89,1.0,1,2024-03-02,10001,RIS,8,3,T05
41755,96.0,6.23,1.0,1,2024-03-02,10001,RIS,8,4,T05
41756,132.02,25.64,1.0,1,2024-03-04,10001,RIS,8,1,T05
41757,1640.28,89.88,1.0,1,2024-03-04,10001,RIS,8,2,T05
41758,226.51,20.43,1.0,1,2024-03-04,10001,RIS,8,3,T05
41759,22.31,0.9,1.0,1,2024-03-04,10001,RIS,8,4,T05
41760,405.29,64.45,1.0,1,2024-03-09,10001,RIS,8,1,T05
41761,2350.73,121.82,1.0,1,2024-03-09,10001,RIS,8,2,T05
41762,270.25,55.11,1.0,1,2024-03-09,10001,RIS,8,3,T05
41763,147.12,4.9,1.0,1,2024-03-09,10001,RIS,8,4,T05
41764,190.57,33.1,1.0,1,2024-03-11,10001,RIS,8,1,T05
41765,1128.54,75.0,1.0,1,2024-03-11,10001,RIS,8,2,T05
41766,131.9,6.83,1.0,1,2024-03-11,10001,RIS,8,3,T05
41767,87.15,2.19,1.0,1,2024-03-11,10001,RIS,8,4,T05
41768,221.3,37.3,1.0,1,2024-03-18,10001,RIS,8,1,T05
41769,1334.93,69.6,1.0,1,2024-03-18,10001,RIS,8,2,T05
41770,67.4,7.97,1.0,1,2024-03-18,10001,RIS,8,3,T05
41771,0.0,0.0,0.0,0,2024-03-18,10001,RIS,8,4,T05
41772,205.85,32.34,1.0,1,2024-03-20,10001,RIS,8,1,T05
41773,1129.9,67.04,1.0,1,2024-03-20,10001,RIS,8,2,T05
41774,28.31,6.77,1.0,1,2024-03-20,10001,RIS,8,3,T05
41775,3.0,1.04,1.0,1,2024-03-20,10001,RIS,8,4,T05
41776,275.71,36.01,1.0,1,2024-03-27,10001,RIS,8,1,T05
41777,1361.7,109.36,1.0,1,2024-03-27,10001,RIS,8,2,T05
41778,87.44,12.87,1.0,1,2024-03-27,10001,RIS,8,3,T05
41779,45.14,1.91,1.0,1,2024-03-27,10001,RIS,8,4,T05
41780,521.27,82.7,1.0,1,2024-03-29,10001,RIS,8,1,T05
41781,4848.59,152.21,1.0,1,2024-03-29,10001,RIS,8,2,T05
41782,470.43,23.81,1.0,1,2024-03-29,10001,RIS,8,3,T05
41783,156.88,4.24,1.0,1,2024-03-29,10001,RIS,8,4,T05
41784,466.85,32.39,1.0,1,2024-04-03,10001,RIS,8,1,T05
41785,1817.06,100.51,1.0,1,2024-04-03,10001,RIS,8,2,T05
41786,59.75,12.35,1.0,1,2024-04-03,10001,RIS,8,3,T05
41787,3.77,2.06,1.0,1,2024-04-03,10001,RIS,8,4,T05
41788,277.68,34.55,1.0,1,2024-04-05,10001,RIS,8,1,T05
41789,1958.5,97.04,1.0,1,2024-04-05,10001,RIS,8,2,T05
41790,35.11,11.89,1.0,1,2024-04-05,10001,RIS,8,3,T05
41791,46.86,2.89,1.0,1,2024-04-05,10001,RIS,8,4,T05
41792,404.13,58.78,1.0,1,2024-04-12,10001,RIS,8,1,T05
41793,2148.63,115.35,1.0,1,2024-04-12,10001,RIS,8,2,T05
41794,310.71,36.83,1.0,1,2024-04-12,10001,RIS,8,3,T05
41795,2.56,2.17,1.0,1,2024-04-12,10001,RIS,8,4,T05
41796,1222.32,177.39,1.0,1,2024-04-14,10001,RIS,8,1,T05
41797,5117.01,309.35,1.0,1,2024-04-14,10001,RIS,8,2,T05
41798,703.14,111.74,1.0,1,2024-04-14,10001,RIS,8,3,T05
41799,102.7,7.79,1.0,1,2024-04-14,10001,RIS,8,4,T05
41800,1888.95,124.57,1.0,1,2024-04-21,10001,RIS,8,1,T05
41801,6068.65,244.17,1.0,1,2024-04-21,10001,RIS,8,2,T05
41802,607.98,70.13,1.0,1,2024-04-21,10001,RIS,8,3,T05
41803,26.67,5.28,1.0,1,2024-04-21,10001,RIS,8,4,T05
41804,150.84,31.84,1.0,1,2024-04-23,10001,RIS,8,1,T05
41805,1269.3,65.04,1.0,1,2024-04-23,10001,RIS,8,2,T05
41806,252.26,14.39,1.0,1,2024-04-23,10001,RIS,8,3,T05
41807,102.16,5.8,1.0,1,2024-04-23,10001,RIS,8,4,T05
41808,2359.17,120.47,1.0,1,2024-04-28,10001,RIS,8,1,T05
41809,4873.71,219.2,1.0,1,2024-04-28,10001,RIS,8,2,T05
41810,781.68,86.76,1.0,1,2024-04-28,10001,RIS,8,3,T05
41811,19.17,7.47,1.0,1,2024-04-28,10001,RIS,8,4,T05
41812,455.42,79.51,1.0,1,2024-04-30,10001,RIS,8,1,T05
41813,2531.29,127.79,1.0,1,2024-04-30,10001,RIS,8,2,T05
41814,213.38,24.68,1.0,1,2024-04-30,10001,RIS,8,3,T05
41815,27.19,4.06,1.0,1,2024-04-30,10001,RIS,8,4,T05
41816,177.23,46.41,1.0,1,2024-05-07,10001,RIS,8,1,T05
41817,2051.9,118.83,1.0,1,2024-05-07,10001,RIS,8,2,T05
41818,305.77,16.36,1.0,1,2024-05-07,10001,RIS,8,3,T05
41819,83.23,5.21,1.0,1,2024-05-07,10001,RIS,8,4,T05
41820,174.75,28.86,1.0,1,2024-05-09,10001,RIS,8,1,T05
41821,3238.15,155.42,1.0,1,2024-05-09,10001,RIS,8,2,T05
41822,414.55,30.21,1.0,1,2024-05-09,10001,RIS,8,3,T05
41823,68.56,6.13,1.0,1,2024-05-09,10001,RIS,8,4,T05
41824,368.22,46.32,1.0,1,2024-05-16,10001,RIS,8,1,T05
41825,3008.39,122.76,1.0,1,2024-05-16,10001,RIS,8,2,T05
41826,259.48,21.43,1.0,1,2024-05-16,10001,RIS,8,3,T05
41827,24.39,9.02,1.0,1,2024-05-16,10001,RIS,8,4,T05
41828,1028.45,106.4,1.0,1,2024-05-18,10001,RIS,8,1,T05
41829,3324.62,234.01,1.0,1,2024-05-18,10001,RIS,8,2,T05
41830,538.91,89.16,1.0,1,2024-05-18,10001,RIS,8,3,T05
41831,103.28,6.71,1.0,1,2024-05-18,10001,RIS,8,4,T05
41832,356.92,40.45,1.0,1,2024-05-23,10001,RIS,8,1,T05
41833,2030.52,114.85,1.0,1,2024-05-23,10001,RIS,8,2,T05
41834,312.77,20.21,1.0,1,2024-05-23,10001,RIS,8,3,T05
41835,75.92,5.34,1.0,1,2024-05-23,10001,RIS,8,4,T05
41836,1470.21,103.92,1.0,1,2024-05-25,10001,RIS,8,1,T05
41837,4016.39,203.08,1.0,1,2024-05-25,10001,RIS,8,2,T05
41838,427.63,77.43,1.0,1,2024-05-25,10001,RIS,8,3,T05
41839,69.77,9.86,1.0,1,2024-05-25,10001,RIS,8,4,T05
41840,546.74,55.5,1.0,1,2024-05-27,10001,RIS,8,1,T05
41841,2067.26,102.96,1.0,1,2024-05-27,10001,RIS,8,2,T05
41842,81.71,13.82,1.0,1,2024-05-27,10001,RIS,8,3,T05
41843,79.83,3.85,1.0,1,2024-05-27,10001,RIS,8,4,T05
41844,2770.23,157.01,1.0,1,2024-06-01,10001,RIS,8,1,T05
41845,4266.42,255.63,1.0,1,2024-06-01,10001,RIS,8,2,T05
41846,523.73,89.88,1.0,1,2024-06-01,10001,RIS,8,3,T05
41847,57.92,14.47,1.0,1,2024-06-01,10001,RIS,8,4,T05
41848,322.25,57.8,1.0,1,2024-06-03,10001,RIS,8,1,T05
41849,2790.3,149.35,1.0,1,2024-06-03,10001,RIS,8,2,T05
41850,407.27,37.99,1.0,1,2024-06-03,10001,RIS,8,3,T05
41851,6.66,1.15,1.0,1,2024-06-03,10001,RIS,8,4,T05
41852,370.32,72.09,1.0,1,2024-06-10,10001,RIS,8,1,T05
41853,2085.62,138.64,1.0,1,2024-06-10,10001,RIS,8,2,T05
41854,179.58,26.65,1.0,1,2024-06-10,10001,RIS,8,3,T05
41855,24.85,2.75,1.0,1,2024-06-10,10001,RIS,8,4,T05
41856,507.44,71.48,1.0,1,2024-06-12,10001,RIS,8,1,T05
41857,1395.27,115.26,1.0,1,2024-06-12,10001,RIS,8,2,T05
41858,227.76,23.06,1.0,1,2024-06-12,10001,RIS,8,3,T05
41859,69.18,6.45,1.0,1,2024-06-12,10001,RIS,8,4,T05
41860,361.7,70.86,1.0,1,2024-06-17,10001,RIS,8,1,T05
41861,3303.19,200.85,1.0,1,2024-06-17,10001,RIS,8,2,T05
41862,366.85,47.12,1.0,1,2024-06-17,10001,RIS,8,3,T05
41863,30.38,8.97,1.0,1,2024-06-17,10001,RIS,8,4,T05
41864,406.46,78.98,1.0,1,2024-06-19,10001,RIS,8,1,T05
41865,2552.73,140.83,1.0,1,2024-06-19,10001,RIS,8,2,T05
41866,215.07,37.9,1.0,1,2024-06-19,10001,RIS,8,3,T05
41867,78.86,9.0,1.0,1,2024-06-19,10001,RIS,8,4,T05
41868,487.61,63.47,1.0,1,2024-06-21,10001,RIS,8,1,T05
41869,3371.14,155.08,1.0,1,2024-06-21,10001,RIS,8,2,T05
41870,158.13,32.64,1.0,1,2024-06-21,10001,RIS,8,3,T05
41871,7.95,2.94,1.0,1,2024-06-21,10001,RIS,8,4,T05
41872,354.18,71.65,1.0,1,2024-06-26,10001,RIS,8,1,T05
41873,2481.11,151.43,1.0,1,2024-06-26,10001,RIS,8,2,T05
41874,363.94,46.73,1.0,1,2024-06-26,10001,RIS,8,3,T05
41875,77.34,6.08,1.0,1,2024-06-26,10001,RIS,8,4,T05
41876,598.89,79.73,1.0,1,2024-06-28,10001,RIS,8,1,T05
41877,2542.01,166.7,1.0,1,2024-06-28,10001,RIS,8,2,T05
41878,191.26,49.13,1.0,1,2024-06-28,10001,RIS,8,3,T05
41879,70.54,9.4,1.0,1,2024-06-28,10001,RIS,8,4,T05
41880,435.66,91.24,1.0,1,2024-07-05,10001,RIS,8,1,T05
41881,3375.85,183.33,1.0,1,2024-07-05,10001,RIS,8,2,T05
41882,419.7,61.99,1.0,1,2024-07-05,10001,RIS,8,3,T05
41883,166.13,16.43,1.0,1,2024-07-05,10001,RIS,8,4,T05
41884,8749.15,202.85,1.0,1,2024-07-07,10001,RIS,8,1,T05
41885,5328.12,354.02,1.0,1,2024-07-07,10001,RIS,8,2,T05
41886,1119.26,143.58,1.0,1,2024-07-07,10001,RIS,8,3,T05
41887,468.5,47.48,1.0,1,2024-07-07,10001,RIS,8,4,T05
41888,3749.3,126.75,1.0,1,2024-07-12,10001,RIS,8,1,T05
41889,2835.1,209.01,1.0,1,2024-07-12,10001,RIS,8,2,T05
41890,675.7,55.41,1.0,1,2024-07-12,10001,RIS,8,3,T05
41891,127.12,12.49,1.0,1,2024-07-12,10001,RIS,8,4,T05
41892,6767.71,197.01,1.0,1,2024-07-14,10001,RIS,8,1,T05
41893,6041.6,290.95,1.0,1,2024-07-14,10001,RIS,8,2,T05
41894,959.46,109.79,1.0,1,2024-07-14,10001,RIS,8,3,T05
41895,385.15,48.58,1.0,1,2024-07-14,10001,RIS,8,4,T05
41896,1274.21,77.83,1.0,1,2024-07-16,10001,RIS,8,1,T05
41897,3063.68,215.54,1.0,1,2024-07-16,10001,RIS,8,2,T05
41898,472.08,68.09,1.0,1,2024-07-16,10001,RIS,8,3,T05
41899,388.06,20.29,1.0,1,2024-07-16,10001,RIS,8,4,T05
41900,1845.35,220.67,1.0,1,2024-07-21,10001,RIS,8,1,T05
41901,8159.91,347.0,1.0,1,2024-07-21,10001,RIS,8,2,T05
41902,955.4,136.03,1.0,1,2024-07-21,10001,RIS,8,3,T05
41903,601.0,60.22,1.0,1,2024-07-21,10001,RIS,8,4,T05
41904,595.87,85.35,1.0,1,2024-07-23,10001,RIS,8,1,T05
41905,5717.41,185.0,1.0,1,2024-07-23,10001,RIS,8,2,T05
41906,861.18,68.16,1.0,1,2024-07-23,10001,RIS,8,3,T05
41907,183.22,28.43,1.0,1,2024-07-23,10001,RIS,8,4,T05
41908,428.48,66.41,1.0,1,2024-07-30,10001,RIS,8,1,T05
41909,4757.2,230.44,1.0,1,2024-07-30,10001,RIS,8,2,T05
41910,521.37,57.73,1.0,1,2024-07-30,10001,RIS,8,3,T05
41911,113.16,27.43,1.0,1,2024-07-30,10001,RIS,8,4,T05
41912,570.58,74.33,1.0,1,2024-08-01,10001,RIS,8,1,T05
41913,3210.18,218.8,1.0,1,2024-08-01,10001,RIS,8,2,T05
41914,1438.1,64.53,1.0,1,2024-08-01,10001,RIS,8,3,T05
41915,205.36,27.75,1.0,1,2024-08-01,10001,RIS,8,4,T05
41916,624.88,71.91,1.0,1,2024-08-08,10001,RIS,8,1,T05
41917,4617.13,206.43,1.0,1,2024-08-08,10001,RIS,8,2,T05
41918,532.61,79.83,1.0,1,2024-08-08,10001,RIS,8,3,T05
41919,663.21,25.32,1.0,1,2024-08-08,10001,RIS,8,4,T05
41920,282.82,72.18,1.0,1,2024-08-10,10001,RIS,8,1,T05
41921,0.0,0.0,0.0,0,2024-08-10,10001,RIS,8,2,T05
41922,0.0,0.0,0.0,0,2024-08-10,10001,RIS,8,3,T05
41923,0.0,0.0,0.0,0,2024-08-10,10001,RIS,8,4,T05
41924,775.24,111.36,1.0,1,2024-08-15,10001,RIS,8,1,T05
41925,5122.94,254.7,1.0,1,2024-08-15,10001,RIS,8,2,T05
41926,1171.6,120.6,1.0,1,2024-08-15,10001,RIS,8,3,T05
41927,289.08,42.97,1.0,1,2024-08-15,10001,RIS,8,4,T05
41928,1604.41,174.97,1.0,1,2024-08-17,10001,RIS,8,1,T05
41929,6278.84,258.5,1.0,1,2024-08-17,10001,RIS,8,2,T05
41930,1039.19,120.74,1.0,1,2024-08-17,10001,RIS,8,3,T05
41931,576.05,34.9,1.0,1,2024-08-17,10001,RIS,8,4,T05
41932,1423.21,98.37,1.0,1,2024-08-24,10001,RIS,8,1,T05
41933,4632.53,226.0,1.0,1,2024-08-24,10001,RIS,8,2,T05
41934,1009.93,88.5,1.0,1,2024-08-24,10001,RIS,8,3,T05
41935,524.15,28.17,1.0,1,2024-08-24,10001,RIS,8,4,T05
41936,472.03,79.63,1.0,1,2024-08-26,10001,RIS,8,1,T05
41937,4246.77,158.73,1.0,1,2024-08-26,10001,RIS,8,2,T05
41938,461.04,50.59,1.0,1,2024-08-26,10001,RIS,8,3,T05
41939,130.03,14.51,1.0,1,2024-08-26,10001,RIS,8,4,T05
41940,757.76,88.68,1.0,1,2024-09-02,10001,RIS,8,1,T05
41941,2398.48,139.33,1.0,1,2024-09-02,10001,RIS,8,2,T05
41942,533.72,57.66,1.0,1,2024-09-02,10001,RIS,8,3,T05
41943,238.06,11.85,1.0,1,2024-09-02,10001,RIS,8,4,T05
41944,341.6,65.12,1.0,1,2024-09-04,10001,RIS,8,1,T05
41945,2116.81,152.65,1.0,1,2024-09-04,10001,RIS,8,2,T05
41946,429.71,34.64,1.0,1,2024-09-04,10001,RIS,8,3,T05
41947,237.96,10.85,1.0,1,2024-09-04,10001,RIS,8,4,T05
41948,241.75,63.79,1.0,1,2024-09-09,10001,RIS,8,1,T05
41949,1860.68,133.8,1.0,1,2024-09-09,10001,RIS,8,2,T05
41950,389.4,47.67,1.0,1,2024-09-09,10001,RIS,8,3,T05
41951,55.31,4.95,1.0,1,2024-09-09,10001,RIS,8,4,T05
41952,335.98,68.07,1.0,1,2024-09-11,10001,RIS,8,1,T05
41953,2623.02,119.8,1.0,1,2024-09-11,10001,RIS,8,2,T05
41954,267.37,27.94,1.0,1,2024-09-11,10001,RIS,8,3,T05
41955,52.74,5.12,1.0,1,2024-09-11,10001,RIS,8,4,T05
41956,0.0,0.0,0.0,0,2024-09-18,10001,RIS,8,1,T05
41957,0.0,0.0,0.0,0,2024-09-18,10001,RIS,8,2,T05
41958,0.0,0.0,0.0,0,2024-09-18,10001,RIS,8,3,T05
41959,0.0,0.0,0.0,0,2024-09-18,10001,RIS,8,4,T05
41960,0.0,0.0,0.0,0,2024-09-20,10001,RIS,8,1,T05
41961,0.0,0.0,0.0,0,2024-09-20,10001,RIS,8,2,T05
41962,0.0,0.0,0.0,0,2024-09-20,10001,RIS,8,3,T05
41963,0.0,0.0,0.0,0,2024-09-20,10001,RIS,8,4,T05
41964,0.0,0.0,0.0,0,2024-09-27,10001,RIS,8,1,T05
41965,0.0,0.0,0.0,0,2024-09-27,10001,RIS,8,2,T05
41966,0.0,0.0,0.0,0,2024-09-27,10001,RIS,8,3,T05
41967,0.0,0.0,0.0,0,2024-09-27,10001,RIS,8,4,T05
41968,0.0,0.0,0.0,0,2024-09-29,10001,RIS,8,1,T05
41969,0.0,0.0,0.0,0,2024-09-29,10001,RIS,8,2,T05
41970,0.0,0.0,0.0,0,2024-09-29,10001,RIS,8,3,T05
41971,0.0,0.0,0.0,0,2024-09-29,10001,RIS,8,4,T05
41972,0.0,0.0,0.0,0,2024-10-04,10001,RIS,8,1,T05
41973,0.0,0.0,0.0,0,2024-10-04,10001,RIS,8,2,T05
41974,0.0,0.0,0.0,0,2024-10-04,10001,RIS,8,3,T05
41975,0.0,0.0,0.0,0,2024-10-04,10001,RIS,8,4,T05
41976,0.0,0.0,0.0,0,2024-10-06,10001,RIS,8,1,T05
41977,0.0,0.0,0.0,0,2024-10-06,10001,RIS,8,2,T05
41978,0.0,0.0,0.0,0,2024-10-06,10001,RIS,8,3,T05
41979,0.0,0.0,0.0,0,2024-10-06,10001,RIS,8,4,T05
41980,9162.51,296.81,1.0,1,2024-10-13,10001,RIS,8,1,T05
41981,6352.41,284.91,1.0,1,2024-10-13,10001,RIS,8,2,T05
41982,954.41,139.58,1.0,1,2024-10-13,10001,RIS,8,3,T05
41983,234.26,18.28,1.0,1,2024-10-13,10001,RIS,8,4,T05
41984,260.07,59.78,1.0,1,2024-10-15,10001,RIS,8,1,T05
41985,2984.84,169.65,1.0,1,2024-10-15,10001,RIS,8,2,T05
41986,303.47,36.73,1.0,1,2024-10-15,10001,RIS,8,3,T05
41987,81.95,1.15,1.0,1,2024-10-15,10001,RIS,8,4,T05
41988,327.16,41.38,1.0,1,2024-10-22,10001,RIS,8,1,T05
41989,2777.11,185.04,1.0,1,2024-10-22,10001,RIS,8,2,T05
41990,441.25,29.77,1.0,1,2024-10-22,10001,RIS,8,3,T05
41991,147.07,6.56,1.0,1,2024-10-22,10001,RIS,8,4,T05
41992,583.33,75.21,1.0,1,2024-10-24,10001,RIS,8,1,T05
41993,4577.17,143.19,1.0,1,2024-10-24,10001,RIS,8,2,T05
41994,77.1,18.42,1.0,1,2024-10-24,10001,RIS,8,3,T05
41995,25.19,1.73,1.0,1,2024-10-24,10001,RIS,8,4,T05
41996,311.77,68.98,1.0,1,2024-10-29,10001,RIS,8,1,T05
41997,3340.1,146.72,1.0,1,2024-10-29,10001,RIS,8,2,T05
41998,190.21,34.25,1.0,1,2024-10-29,10001,RIS,8,3,T05
41999,28.01,2.03,1.0,1,2024-10-29,10001,RIS,8,4,T05
42000,325.16,56.87,1.0,1,2024-10-31,10001,RIS,8,1,T05
42001,3148.98,178.93,1.0,1,2024-10-31,10001,RIS,8,2,T05
42002,313.65,44.73,1.0,1,2024-10-31,10001,RIS,8,3,T05
42003,76.38,4.5,1.0,1,2024-10-31,10001,RIS,8,4,T05
