chart_date,country,release_cohort_month,chart_tracks,streams,average_rank,average_days_since_release
2026-06-07,IT,2005-06-01,1,52252,136.0,7667.0
2026-06-07,IT,2025-11-01,1,83086,56.0,212.0
2026-06-07,IT,2019-06-01,1,46685,174.0,2536.0
2026-06-07,IT,2023-06-01,1,53243,127.0,1094.0
2026-06-07,IT,2015-05-01,1,44671,195.0,4030.0
2026-06-07,IT,2008-06-01,1,47901,163.0,6562.0
2026-06-07,IT,1998-01-01,1,59445,100.0,10384.0
2026-06-07,IT,2022-07-01,1,52964,130.0,1432.0
2026-06-07,IT,1996-10-01,1,48681,154.0,10814.0
2026-06-07,IT,2018-06-01,1,45348,184.0,2900.0
2026-06-07,IT,2016-10-01,1,52492,134.0,3516.0
2026-06-07,IT,2014-08-01,1,55035,118.0,4324.0
2026-06-07,IT,2018-01-01,1,48545,156.0,3061.0
2026-06-07,IT,1983-06-01,1,54441,122.0,15696.0
2026-06-07,IT,2017-03-01,1,55591,115.0,3369.0
2026-06-07,IT,2017-05-01,1,83990,54.0,3320.0
2026-06-07,IT,2025-12-01,1,54822,120.0,185.0
2026-06-07,IT,2016-01-01,1,67331,84.0,3789.0
2026-06-07,IT,2006-09-01,1,46145,177.0,7190.0
2026-06-07,IT,2024-04-01,1,44586,196.0,793.0
2026-06-07,IT,2023-01-01,1,47116,171.0,1227.0
2026-06-07,IT,2018-10-01,1,84022,53.0,2791.0
2026-06-07,IT,2024-08-01,1,48117,160.0,667.0
2026-06-07,IT,2019-09-01,1,45853,180.0,2459.0
2026-06-07,IT,2020-12-01,1,45034,189.0,2011.0
2026-06-07,IT,2022-09-01,1,71512,74.0,1360.0
2026-06-07,IT,2023-05-01,1,47480,166.0,1115.0
2026-06-07,IT,1993-01-01,1,58998,102.0,12210.0
2026-06-07,IT,2018-11-01,1,49076,149.0,2746.0
2026-06-07,IT,2022-06-01,1,62644,90.0,1465.0
2026-06-07,IT,2005-11-01,1,44691,194.0,7496.0
2026-06-07,IT,2017-11-01,1,63701,89.0,3117.0
2026-06-07,IT,2016-09-01,1,44370,199.0,3558.0
2026-06-07,IT,2023-11-01,1,48289,158.0,933.0
2026-06-07,IT,2011-04-01,1,86989,50.0,5518.0
2026-06-07,IT,2016-04-01,1,55284,117.0,3698.0
2026-06-07,IT,2011-12-01,1,54737,121.0,5284.0
2026-06-07,IT,2012-10-01,1,51922,137.0,4989.0
2026-06-07,IT,2024-09-01,2,100446,154.0,635.5
2026-06-07,IT,2012-01-01,2,205766,53.0,5271.0
2026-06-07,IT,1987-08-01,2,99040,153.5,14160.0
2026-06-07,IT,2020-06-01,2,90079,188.5,2183.5
2026-06-07,IT,2021-02-01,2,174839,95.0,1941.0
2026-06-07,IT,2025-08-01,2,144820,95.0,285.5
2026-06-07,IT,2024-02-01,2,103487,141.5,849.0
2026-06-07,IT,2024-11-01,2,151383,90.0,562.5
2026-06-07,IT,2024-10-01,2,123425,93.5,590.0
2026-06-07,IT,2019-10-01,2,96724,162.0,2417.5
2026-06-07,IT,2025-02-01,2,179936,95.0,479.0
2026-06-07,IT,2025-03-01,3,322823,55.66666666666667,436.0
2026-06-07,IT,2025-10-01,3,196718,106.33333333333334,228.66666666666666
2026-06-07,IT,2024-12-01,3,163589,137.33333333333334,542.0
2026-06-07,IT,2019-03-01,3,196065,88.0,2629.3333333333335
2026-06-07,IT,2025-07-01,3,200646,84.33333333333333,324.0
2026-06-07,IT,1982-11-01,3,267227,76.33333333333333,15895.0
2026-06-07,IT,2025-06-01,4,273918,94.75,359.25
2026-06-07,IT,2025-05-01,4,215393,140.25,387.25
2026-06-07,IT,2026-06-01,5,789793,45.6,2.6
2026-06-07,IT,2025-09-01,5,325940,96.8,260.2
2026-06-07,IT,2025-01-01,6,577481,56.5,518.0
2026-06-07,IT,2024-06-01,6,314641,148.33333333333334,719.6666666666667
2026-06-07,IT,2025-04-01,8,605025,84.25,418.875
2026-06-07,IT,2026-03-01,8,850777,77.0,82.62500000000001
2026-06-07,IT,2026-02-01,14,1354470,72.35714285714286,106.21428571428571
2026-06-07,IT,2026-01-01,14,1081345,106.21428571428571,138.0
2026-06-07,IT,2026-04-01,20,2039130,64.9,55.349999999999994
2026-06-07,IT,2026-05-01,21,1948717,94.57142857142857,19.238095238095234
2026-06-09,IT,1995-01-01,1,53790,153.0,11482.0
2026-06-09,IT,2008-06-01,1,49268,192.0,6564.0
2026-06-09,IT,2018-10-01,1,90724,55.0,2793.0
2026-06-09,IT,2022-05-01,1,112372,37.0,1495.0
2026-06-09,IT,2020-09-01,1,58944,125.0,2083.0
2026-06-09,IT,2023-01-01,1,51076,178.0,1229.0
2026-06-09,IT,2006-09-01,1,50978,179.0,7192.0
2026-06-09,IT,2014-08-01,1,62177,113.0,4326.0
2026-06-09,IT,2019-06-01,1,52764,166.0,2538.0
2026-06-09,IT,1983-06-01,1,61747,116.0,15698.0
2026-06-09,IT,2017-03-01,1,57607,133.0,3371.0
2026-06-09,IT,2016-01-01,1,71991,86.0,3791.0
2026-06-09,IT,1993-01-01,1,63197,108.0,12212.0
2026-06-09,IT,2014-01-01,1,52988,164.0,4542.0
2026-06-09,IT,2022-06-01,1,73166,80.0,1467.0
2026-06-09,IT,2023-06-01,1,54261,150.0,1096.0
2026-06-09,IT,2012-10-01,1,59987,121.0,4991.0
2026-06-09,IT,2017-11-01,1,73838,79.0,3119.0
2026-06-09,IT,2016-10-01,1,58858,127.0,3518.0
2026-06-09,IT,2023-11-01,1,53476,157.0,935.0
2026-06-09,IT,2016-09-01,1,53443,158.0,3560.0
2026-06-09,IT,1987-08-01,1,51970,175.0,14162.0
2026-06-09,IT,2020-10-01,1,54713,147.0,2048.0
2026-06-09,IT,2018-06-01,1,52815,165.0,2902.0
2026-06-09,IT,2025-12-01,1,54265,149.0,187.0
2026-06-09,IT,2024-08-01,1,54217,151.0,669.0
2026-06-09,IT,2023-05-01,1,50007,186.0,1117.0
2026-06-09,IT,2022-09-01,1,80088,69.0,1362.0
2026-06-09,IT,2024-02-01,1,56720,137.0,858.0
2026-06-09,IT,2011-12-01,1,60452,118.0,5286.0
2026-06-09,IT,2005-05-01,1,48992,196.0,7683.0
2026-06-09,IT,1998-01-01,1,68461,97.0,10386.0
2026-06-09,IT,2025-11-01,1,83442,67.0,214.0
2026-06-09,IT,2017-05-01,1,87485,59.0,3322.0
2026-06-09,IT,2022-07-01,1,53128,162.0,1434.0
2026-06-09,IT,2016-04-01,1,55130,144.0,3700.0
2026-06-09,IT,2018-11-01,1,58653,129.0,2748.0
2026-06-09,IT,2005-06-01,1,60119,120.0,7669.0
2026-06-09,IT,2015-05-01,1,59373,123.0,4032.0
2026-06-09,IT,2011-04-01,1,97174,50.0,5520.0
2026-06-09,IT,1996-10-01,1,50021,185.0,10816.0
2026-06-09,IT,2024-09-01,1,66946,100.0,634.0
2026-06-09,IT,2024-10-01,2,136313,95.5,592.0
2026-06-09,IT,2021-02-01,2,195659,95.5,1943.0
2026-06-09,IT,2025-08-01,2,162242,91.5,287.5
2026-06-09,IT,2020-06-01,2,106962,160.5,2185.5
2026-06-09,IT,2013-01-01,2,159565,119.0,4907.0
2026-06-09,IT,2012-01-01,2,232981,41.5,5273.0
2026-06-09,IT,2018-01-01,2,103291,173.0,3063.0
2026-06-09,IT,2025-02-01,2,190249,98.0,481.0
2026-06-09,IT,2025-03-01,3,354015,53.66666666666667,438.0
2026-06-09,IT,2025-10-01,3,206940,108.66666666666666,230.66666666666666
2026-06-09,IT,2024-12-01,3,169288,157.0,544.0
2026-06-09,IT,2024-11-01,3,231264,123.33333333333334,563.0
2026-06-09,IT,1982-11-01,3,264715,91.33333333333333,15897.0
2026-06-09,IT,2019-10-01,3,155705,171.33333333333334,2417.3333333333335
2026-06-09,IT,2019-03-01,3,213683,87.33333333333333,2631.3333333333335
2026-06-09,IT,2025-07-01,4,267024,116.5,329.5
2026-06-09,IT,2025-06-01,4,286205,104.0,361.25
2026-06-09,IT,2025-05-01,4,230346,153.75,389.25
2026-06-09,IT,2025-09-01,5,373440,89.2,262.2
2026-06-09,IT,2024-06-01,5,305242,128.8,723.6
2026-06-09,IT,2025-01-01,6,602747,61.166666666666664,520.0
2026-06-09,IT,2026-06-01,7,969365,67.0,4.428571428571429
2026-06-09,IT,2025-04-01,8,671223,78.5,420.875
2026-06-09,IT,2026-03-01,8,882938,84.75,84.62500000000001
2026-06-09,IT,2026-02-01,14,1399534,73.57142857142858,108.21428571428571
2026-06-09,IT,2026-01-01,15,1228184,110.46666666666665,139.33333333333334
2026-06-09,IT,2026-05-01,20,2135308,88.65,21.749999999999996
2026-06-09,IT,2026-04-01,20,2231713,62.40000000000001,57.349999999999994
2026-06-03,IT,1998-01-01,1,66668,95.0,10380.0
2026-06-03,IT,2008-06-01,1,48509,183.0,6558.0
2026-06-03,IT,1983-06-01,1,54852,139.0,15692.0
2026-06-03,IT,2023-02-01,1,50877,170.0,1209.0
2026-06-03,IT,2012-10-01,1,57700,122.0,4985.0
2026-06-03,IT,2018-10-01,1,97128,48.0,2787.0
2026-06-03,IT,2024-08-01,1,56915,126.0,663.0
2026-06-03,IT,2017-05-01,1,86544,60.0,3316.0
2026-06-03,IT,2006-09-01,1,53472,147.0,7186.0
2026-06-03,IT,2020-12-01,1,46565,200.0,2007.0
2026-06-03,IT,2020-06-01,1,50695,171.0,2176.0
2026-06-03,IT,2020-09-01,1,62088,109.0,2077.0
2026-06-03,IT,2022-07-01,1,52563,154.0,1428.0
2026-06-03,IT,2025-11-01,1,81277,64.0,208.0
2026-06-03,IT,2022-09-01,1,80223,65.0,1356.0
2026-06-03,IT,2018-01-01,1,48372,184.0,3057.0
2026-06-03,IT,2016-09-01,1,55034,137.0,3554.0
2026-06-03,IT,2019-06-01,1,48839,181.0,2532.0
2026-06-03,IT,2018-06-01,1,52418,158.0,2896.0
2026-06-03,IT,2018-04-01,1,46737,197.0,2966.0
2026-06-03,IT,2022-05-01,1,104513,43.0,1489.0
2026-06-03,IT,2016-10-01,1,53163,150.0,3512.0
2026-06-03,IT,2022-11-01,1,46939,195.0,1286.0
2026-06-03,IT,2018-11-01,1,62583,107.0,2742.0
2026-06-03,IT,2016-01-01,1,87523,59.0,3785.0
2026-06-03,IT,2024-04-01,1,47603,188.0,789.0
2026-06-03,IT,2011-12-01,1,53178,149.0,5280.0
2026-06-03,IT,2023-11-01,1,46907,196.0,929.0
2026-06-03,IT,1993-01-01,1,56335,131.0,12206.0
2026-06-03,IT,2023-01-01,1,48705,182.0,1223.0
2026-06-03,IT,2016-04-01,1,56994,124.0,3694.0
2026-06-03,IT,2017-03-01,1,58570,118.0,3365.0
2026-06-03,IT,2025-12-01,1,56865,128.0,181.0
2026-06-03,IT,2020-10-01,1,53217,148.0,2042.0
2026-06-03,IT,2017-11-01,1,55680,134.0,3113.0
2026-06-03,IT,2011-04-01,1,100244,46.0,5514.0
2026-06-03,IT,2014-08-01,1,59618,111.0,4320.0
2026-06-03,IT,2022-06-01,1,74093,79.0,1461.0
2026-06-03,IT,2012-01-01,2,201971,66.5,5267.0
2026-06-03,IT,2024-02-01,2,103661,160.5,845.0
2026-06-03,IT,2013-01-01,2,157426,114.5,4901.0
2026-06-03,IT,2025-02-01,2,190380,85.0,475.0
2026-06-03,IT,2021-02-01,2,182421,80.5,1937.0
2026-06-03,IT,2025-08-01,2,166133,78.0,281.5
2026-06-03,IT,2024-09-01,2,116375,132.0,631.5
2026-06-03,IT,2023-06-01,2,110073,143.5,1093.5
2026-06-03,IT,1987-08-01,2,106005,153.5,14156.0
2026-06-03,IT,2024-11-01,3,194359,120.33333333333333,557.0
2026-06-03,IT,2019-03-01,3,214364,84.66666666666667,2625.3333333333335
2026-06-03,IT,2025-10-01,3,210868,98.33333333333333,224.66666666666666
2026-06-03,IT,1982-11-01,3,278504,69.33333333333333,15891.0
2026-06-03,IT,2025-03-01,3,353814,48.66666666666667,432.0
2026-06-03,IT,2019-10-01,3,156848,159.0,2411.3333333333335
2026-06-03,IT,2024-10-01,3,176541,131.0,586.0
2026-06-03,IT,2025-05-01,3,174511,148.66666666666666,378.3333333333333
2026-06-03,IT,2025-07-01,3,213399,90.0,320.0
2026-06-03,IT,2024-06-01,4,232003,128.75,715.5
2026-06-03,IT,2025-06-01,4,283441,105.25,355.25
2026-06-03,IT,2024-12-01,5,271408,152.2,539.0
2026-06-03,IT,2025-09-01,5,369159,86.2,256.2
2026-06-03,IT,2025-01-01,6,576468,59.666666666666664,514.0
2026-06-03,IT,2026-03-01,7,823712,60.57142857142856,80.14285714285714
2026-06-03,IT,2025-04-01,8,648324,84.25,414.875
2026-06-03,IT,2026-02-01,13,1386052,63.76923076923077,100.99999999999999
2026-06-03,IT,2026-01-01,15,1200088,107.86666666666666,132.4
2026-06-03,IT,2026-04-01,21,2364682,64.38095238095237,51.47619047619047
2026-06-03,IT,2026-05-01,28,2634052,97.75000000000001,14.250000000000002
2026-07-04,IT,2017-08-01,1,51316,196.0,3235.0
2026-07-04,IT,2024-09-01,1,77339,81.0,659.0
2026-07-04,IT,2013-01-01,1,95479,53.0,4932.0
2026-07-04,IT,1998-01-01,1,63233,123.0,10411.0
2026-07-04,IT,2022-06-01,1,75395,84.0,1492.0
2026-07-04,IT,2018-11-01,1,55440,163.0,2773.0
2026-07-04,IT,2020-10-01,1,53563,178.0,2073.0
2026-07-04,IT,2016-04-01,1,55943,159.0,3725.0
2026-07-04,IT,2017-03-01,1,52710,182.0,3396.0
2026-07-04,IT,2005-11-01,1,57947,146.0,7523.0
2026-07-04,IT,2025-11-01,1,131660,28.0,239.0
2026-07-04,IT,2019-06-01,1,51681,191.0,2563.0
2026-07-04,IT,2020-09-01,1,62093,127.0,2108.0
2026-07-04,IT,2011-04-01,1,72441,94.0,5545.0
2026-07-04,IT,2012-10-01,1,55461,162.0,5016.0
2026-07-04,IT,2018-06-01,1,51162,199.0,2955.0
2026-07-04,IT,2014-08-01,1,59410,136.0,4351.0
2026-07-04,IT,2013-06-01,1,58856,140.0,4778.0
2026-07-04,IT,2016-10-01,1,57489,149.0,3543.0
2026-07-04,IT,2022-07-01,1,57753,147.0,1459.0
2026-07-04,IT,1999-01-01,1,55592,160.0,10046.0
2026-07-04,IT,2022-05-01,1,100008,50.0,1520.0
2026-07-04,IT,1993-01-01,1,65726,113.0,12237.0
2026-07-04,IT,1996-06-01,1,65732,112.0,10990.0
2026-07-04,IT,2023-05-01,1,58936,139.0,1142.0
2026-07-04,IT,2024-05-01,1,67759,106.0,778.0
2026-07-04,IT,2019-04-01,1,58251,141.0,2647.0
2026-07-04,IT,2023-07-01,1,52328,187.0,1093.0
2026-07-04,IT,2011-12-01,1,58235,142.0,5311.0
2026-07-04,IT,2023-02-01,1,69226,100.0,1240.0
2026-07-04,IT,2017-11-01,1,53897,173.0,3144.0
2026-07-04,IT,2005-05-01,1,56366,157.0,7708.0
2026-07-04,IT,1983-06-01,1,58173,143.0,15723.0
2026-07-04,IT,2017-05-01,1,83181,68.0,3347.0
2026-07-04,IT,2018-10-01,1,68905,101.0,2818.0
2026-07-04,IT,2016-01-01,1,62904,125.0,3816.0
2026-07-04,IT,2018-01-01,1,53621,176.0,3088.0
2026-07-04,IT,2018-02-01,1,56585,156.0,3067.0
2026-07-04,IT,2025-12-01,1,52538,183.0,212.0
2026-07-04,IT,2016-09-01,1,52372,186.0,3585.0
2026-07-04,IT,2022-09-01,1,65794,111.0,1387.0
2026-07-04,IT,2020-12-01,1,52716,181.0,2038.0
2026-07-04,IT,1995-01-01,2,139656,105.0,11507.0
2026-07-04,IT,2023-11-01,2,108327,171.5,960.0
2026-07-04,IT,1982-11-01,2,175800,64.0,15922.0
2026-07-04,IT,2020-06-01,2,113682,159.0,2210.5
2026-07-04,IT,2012-01-01,2,197612,67.5,5298.0
2026-07-04,IT,2025-10-01,2,174290,70.0,256.5
2026-07-04,IT,2021-02-01,2,178239,100.0,1968.0
2026-07-04,IT,2025-02-01,2,213737,70.0,506.0
2026-07-04,IT,2024-02-01,2,107958,176.0,876.0
2026-07-04,IT,2019-03-01,3,220070,90.0,2656.3333333333335
2026-07-04,IT,2024-11-01,3,237489,95.0,585.6666666666666
2026-07-04,IT,2025-07-01,3,226572,85.0,351.0
2026-07-04,IT,2025-08-01,3,250824,104.66666666666666,316.0
2026-07-04,IT,2024-12-01,3,198089,123.33333333333333,569.0
2026-07-04,IT,2025-06-01,4,250831,129.75,386.25
2026-07-04,IT,2025-03-01,4,375710,92.5,463.0
2026-07-04,IT,2024-10-01,4,292745,103.5,617.0
2026-07-04,IT,2025-05-01,4,236714,146.25,414.0
2026-07-04,IT,2025-09-01,6,412271,119.66666666666667,284.83333333333337
2026-07-04,IT,2025-01-01,6,583868,75.83333333333333,545.0
2026-07-04,IT,2025-04-01,7,555741,96.42857142857143,445.2857142857143
2026-07-04,IT,2024-06-01,8,514005,128.75,749.2500000000001
2026-07-04,IT,2026-03-01,8,912235,76.5,109.62500000000001
2026-07-04,IT,2026-02-01,13,1296105,78.76923076923076,132.07692307692307
2026-07-04,IT,2026-01-01,14,1618997,65.71428571428571,167.99999999999997
2026-07-04,IT,2026-05-01,14,1891704,57.285714285714285,48.78571428571429
2026-07-04,IT,2026-04-01,16,1778916,75.62500000000001,81.375
2026-07-04,IT,2026-06-01,17,1659941,91.6470588235294,20.117647058823525
2026-07-18,IT,2016-06-01,1,55749,160.0,3676.0
2026-07-18,IT,2013-06-01,1,54724,164.0,4792.0
2026-07-18,IT,2020-10-01,1,81608,73.0,2087.0
2026-07-18,IT,2016-04-01,1,58089,145.0,3739.0
2026-07-18,IT,2022-09-01,1,63197,120.0,1401.0
2026-07-18,IT,2012-10-01,1,56196,158.0,5030.0
2026-07-18,IT,2011-12-01,1,56504,157.0,5325.0
2026-07-18,IT,2023-02-01,1,54917,163.0,1254.0
2026-07-18,IT,2017-05-01,1,92224,59.0,3361.0
2026-07-18,IT,2012-12-01,1,60995,131.0,4971.0
2026-07-18,IT,2023-07-01,1,57565,150.0,1107.0
2026-07-18,IT,2024-09-01,1,61011,129.0,673.0
2026-07-18,IT,2018-04-01,1,49775,197.0,3011.0
2026-07-18,IT,2018-01-01,1,57820,147.0,3102.0
2026-07-18,IT,2016-09-01,1,56621,154.0,3599.0
2026-07-18,IT,1993-01-01,1,66062,108.0,12251.0
2026-07-18,IT,1999-01-01,1,62559,122.0,10060.0
2026-07-18,IT,2019-06-01,1,85420,69.0,2577.0
2026-07-18,IT,2020-09-01,1,54240,170.0,2122.0
2026-07-18,IT,1980-01-01,1,51168,187.0,17000.0
2026-07-18,IT,2022-07-01,1,58550,141.0,1473.0
2026-07-18,IT,2011-04-01,1,64974,113.0,5559.0
2026-07-18,IT,2020-06-01,1,50086,193.0,2228.0
2026-07-18,IT,2020-12-01,1,49862,195.0,2052.0
2026-07-18,IT,2023-05-01,1,55411,162.0,1156.0
2026-07-18,IT,2006-09-01,1,51724,184.0,7231.0
2026-07-18,IT,2024-02-01,1,69859,97.0,897.0
2026-07-18,IT,2005-05-01,1,65256,112.0,7722.0
2026-07-18,IT,2024-05-01,1,67445,106.0,792.0
2026-07-18,IT,2023-03-01,1,52646,178.0,1219.0
2026-07-18,IT,2013-01-01,1,88832,63.0,4946.0
2026-07-18,IT,2016-01-01,1,59793,135.0,3830.0
2026-07-18,IT,2009-05-01,1,49772,198.0,6266.0
2026-07-18,IT,2020-02-01,1,57721,148.0,2331.0
2026-07-18,IT,2024-07-01,1,49702,199.0,729.0
2026-07-18,IT,2017-10-01,1,59973,134.0,3207.0
2026-07-18,IT,2018-10-01,1,68340,102.0,2832.0
2026-07-18,IT,2014-08-01,1,62972,121.0,4365.0
2026-07-18,IT,2016-10-01,1,56595,155.0,3557.0
2026-07-18,IT,2023-10-01,1,58458,142.0,1009.0
2026-07-18,IT,2022-06-01,1,75226,89.0,1506.0
2026-07-18,IT,1983-06-01,1,61229,127.0,15737.0
2026-07-18,IT,1998-01-01,1,79209,80.0,10425.0
2026-07-18,IT,2025-11-01,1,140518,28.0,253.0
2026-07-18,IT,1982-11-01,2,156673,83.5,15936.0
2026-07-18,IT,2025-02-01,2,222177,72.0,520.0
2026-07-18,IT,2021-02-01,2,183699,108.5,1982.0
2026-07-18,IT,2023-11-01,2,106525,175.0,974.0
2026-07-18,IT,2012-01-01,2,179967,89.5,5312.0
2026-07-18,IT,2025-10-01,2,174293,75.5,270.5
2026-07-18,IT,2024-12-01,2,143457,98.0,580.0
2026-07-18,IT,2024-10-01,2,159096,79.5,631.0
2026-07-18,IT,2024-11-01,3,219841,106.66666666666667,603.3333333333334
2026-07-18,IT,2022-05-01,3,300678,113.0,1534.0
2026-07-18,IT,1995-01-01,3,240369,115.66666666666667,11521.0
2026-07-18,IT,2019-03-01,3,213231,96.33333333333333,2670.3333333333335
2026-07-18,IT,2025-08-01,3,237728,105.66666666666667,330.0
2026-07-18,IT,2025-07-01,3,220970,90.66666666666667,365.0
2026-07-18,IT,2025-03-01,4,383080,85.0,477.0
2026-07-18,IT,2025-05-01,4,222661,163.75,428.0
2026-07-18,IT,2025-06-01,4,230505,149.0,400.25
2026-07-18,IT,2025-09-01,4,275444,111.5,300.75
2026-07-18,IT,2025-04-01,6,484834,89.83333333333334,459.8333333333333
2026-07-18,IT,2024-06-01,6,367178,139.83333333333331,765.3333333333334
2026-07-18,IT,2026-03-01,8,894008,82.0,123.62500000000001
2026-07-18,IT,2025-01-01,9,1268708,48.0,559.0
2026-07-18,IT,2026-04-01,13,1536342,60.84615384615385,96.53846153846155
2026-07-18,IT,2026-02-01,13,1243070,91.38461538461539,146.53846153846155
2026-07-18,IT,2026-01-01,13,1256223,99.38461538461537,181.9230769230769
2026-07-18,IT,2026-06-01,14,1448516,73.64285714285714,35.92857142857143
2026-07-18,IT,2026-05-01,14,1867271,61.142857142857146,62.85714285714286
2026-07-03,IT,2024-09-01,1,69028,108.0,658.0
2026-07-03,IT,1996-06-01,1,63910,128.0,10989.0
2026-07-03,IT,2022-06-01,1,74562,89.0,1491.0
2026-07-03,IT,2022-09-01,1,68703,109.0,1386.0
2026-07-03,IT,1983-06-01,1,61836,137.0,15722.0
2026-07-03,IT,2016-04-01,1,55307,177.0,3724.0
2026-07-03,IT,1999-01-01,1,56323,171.0,10045.0
2026-07-03,IT,2018-10-01,1,72235,96.0,2817.0
2026-07-03,IT,2011-04-01,1,75715,85.0,5544.0
2026-07-03,IT,2011-12-01,1,57570,163.0,5310.0
2026-07-03,IT,1993-01-01,1,69697,106.0,12236.0
2026-07-03,IT,2023-07-01,1,55403,176.0,1092.0
2026-07-03,IT,2023-02-01,1,72155,97.0,1239.0
2026-07-03,IT,2017-03-01,1,52754,193.0,3395.0
2026-07-03,IT,2025-11-01,1,126012,31.0,238.0
2026-07-03,IT,2020-09-01,1,64946,121.0,2107.0
2026-07-03,IT,2018-11-01,1,58256,155.0,2772.0
2026-07-03,IT,2012-10-01,1,57374,165.0,5015.0
2026-07-03,IT,2022-07-01,1,57216,166.0,1458.0
2026-07-03,IT,2023-05-01,1,57568,164.0,1141.0
2026-07-03,IT,2017-11-01,1,53189,190.0,3143.0
2026-07-03,IT,2025-12-01,1,54553,180.0,211.0
2026-07-03,IT,2019-09-01,1,52491,197.0,2485.0
2026-07-03,IT,2018-01-01,1,54180,182.0,3087.0
2026-07-03,IT,2016-09-01,1,54627,179.0,3584.0
2026-07-03,IT,2020-10-01,1,53643,186.0,2072.0
2026-07-03,IT,2013-06-01,1,64022,127.0,4777.0
2026-07-03,IT,2024-05-01,1,59564,147.0,777.0
2026-07-03,IT,2014-08-01,1,61912,136.0,4350.0
2026-07-03,IT,2022-05-01,1,97311,52.0,1519.0
2026-07-03,IT,2005-05-01,1,53963,184.0,7707.0
2026-07-03,IT,2005-11-01,1,56879,169.0,7522.0
2026-07-03,IT,2013-01-01,1,101437,49.0,4931.0
2026-07-03,IT,2016-10-01,1,57806,159.0,3542.0
2026-07-03,IT,2024-02-01,1,53604,187.0,882.0
2026-07-03,IT,2020-06-01,1,61057,139.0,2213.0
2026-07-03,IT,2016-01-01,1,67910,113.0,3815.0
2026-07-03,IT,1998-01-01,2,118046,155.0,10410.0
2026-07-03,IT,2025-10-01,2,181753,70.0,255.5
2026-07-03,IT,2021-02-01,2,180632,102.5,1967.0
2026-07-03,IT,2025-02-01,2,210495,70.0,505.0
2026-07-03,IT,1982-11-01,2,171636,69.0,15921.0
2026-07-03,IT,2023-11-01,2,112347,169.5,959.0
2026-07-03,IT,2017-05-01,2,135637,135.5,3346.0
2026-07-03,IT,2012-01-01,2,192965,80.0,5297.0
2026-07-03,IT,1995-01-01,2,143502,113.5,11506.0
2026-07-03,IT,2019-03-01,3,212012,102.33333333333333,2655.3333333333335
2026-07-03,IT,2025-07-01,3,221224,93.0,350.0
2026-07-03,IT,2025-08-01,3,257355,95.0,315.0
2026-07-03,IT,2025-06-01,3,200774,117.66666666666667,387.6666666666667
2026-07-03,IT,2024-12-01,4,253362,143.75,569.5
2026-07-03,IT,2024-11-01,4,297641,115.75,587.25
2026-07-03,IT,2024-10-01,4,309354,92.0,616.0
2026-07-03,IT,2025-03-01,4,384028,88.25,462.0
2026-07-03,IT,2025-05-01,4,246160,143.75,413.0
2026-07-03,IT,2026-07-01,5,290325,163.6,0.4
2026-07-03,IT,2025-04-01,6,507446,86.5,444.8333333333333
2026-07-03,IT,2025-01-01,6,575312,79.16666666666666,544.0
2026-07-03,IT,2024-06-01,7,461864,122.28571428571429,748.1428571428572
2026-07-03,IT,2025-09-01,7,481815,130.14285714285714,283.28571428571433
2026-07-03,IT,2026-03-01,8,901746,77.12499999999999,108.62500000000001
2026-07-03,IT,2026-02-01,13,1294522,82.3076923076923,131.07692307692307
2026-07-03,IT,2026-01-01,14,1688143,61.357142857142854,167.00000000000003
2026-07-03,IT,2026-05-01,14,1900275,54.57142857142858,47.78571428571429
2026-07-03,IT,2026-04-01,16,1813668,71.18750000000001,80.375
2026-07-03,IT,2026-06-01,17,1745899,80.6470588235294,19.529411764705884
2026-06-01,IT,2024-04-01,1,50088,173.0,787.0
2026-06-01,IT,2020-06-01,1,52925,157.0,2174.0
2026-06-01,IT,2025-12-01,1,64024,106.0,179.0
2026-06-01,IT,2014-08-01,1,59738,122.0,4318.0
2026-06-01,IT,2019-06-01,1,52043,161.0,2530.0
2026-06-01,IT,2020-05-01,1,48845,184.0,2211.0
2026-06-01,IT,2023-05-01,1,53947,151.0,1109.0
2026-06-01,IT,2022-11-01,1,48958,182.0,1284.0
2026-06-01,IT,2022-06-01,1,76018,77.0,1459.0
2026-06-01,IT,2017-11-01,1,53041,155.0,3111.0
2026-06-01,IT,1983-06-01,1,62458,112.0,15690.0
2026-06-01,IT,2005-06-01,1,50512,172.0,7661.0
2026-06-01,IT,2020-09-01,1,60604,119.0,2075.0
2026-06-01,IT,2023-11-01,1,52118,160.0,927.0
2026-06-01,IT,1998-01-01,1,65918,100.0,10378.0
2026-06-01,IT,2018-11-01,1,60409,120.0,2740.0
2026-06-01,IT,2017-05-01,1,89826,57.0,3314.0
2026-06-01,IT,2020-03-01,1,48050,188.0,2272.0
2026-06-01,IT,2016-04-01,1,58346,123.0,3692.0
2026-06-01,IT,2018-10-01,1,95175,50.0,2785.0
2026-06-01,IT,2018-06-01,1,55391,142.0,2894.0
2026-06-01,IT,2016-09-01,1,53662,153.0,3552.0
2026-06-01,IT,2023-06-01,1,58113,125.0,1088.0
2026-06-01,IT,2022-07-01,1,57455,128.0,1426.0
2026-06-01,IT,1996-10-01,1,47363,195.0,10808.0
2026-06-01,IT,2011-12-01,1,63135,109.0,5278.0
2026-06-01,IT,2018-01-01,1,56113,138.0,3055.0
2026-06-01,IT,2020-12-01,1,47757,193.0,2005.0
